task,regime,split,seed,low_load,mid_load,high_load,cascade_load,budget_load,delay_load,false_halt_load,damage_load
tool_use_after_delay,low_level_skill_anomaly,cross_level_cascade_shift,4,0.870062,0.24935,0.142929,0.282336,0.348432,0.115488,0.196768,0.365792
tool_use_after_delay,low_level_skill_anomaly,cross_level_cascade_shift,5,0.870062,0.24935,0.142929,0.282336,0.348432,0.115488,0.196768,0.365792
tool_use_after_delay,low_level_skill_anomaly,cross_level_cascade_shift,6,0.870062,0.24935,0.142929,0.282336,0.348432,0.115488,0.196768,0.365792
tool_use_after_delay,low_level_skill_anomaly,cross_level_cascade_shift,7,0.870062,0.24935,0.142929,0.282336,0.348432,0.115488,0.196768,0.365792
tool_use_after_delay,low_level_skill_anomaly,cross_level_cascade_shift,8,0.870062,0.24935,0.142929,0.282336,0.348432,0.115488,0.196768,0.365792
tool_use_after_delay,low_level_skill_anomaly,cross_level_cascade_shift,9,0.870062,0.24935,0.142929,0.282336,0.348432,0.115488,0.196768,0.365792
tool_use_after_delay,low_level_skill_anomaly,combined_extreme,0,0.925373,0.263203,0.15245,0.29184,0.382704,0.12888,0.2288,0.377126
tool_use_after_delay,low_level_skill_anomaly,combined_extreme,1,0.925373,0.263203,0.15245,0.29184,0.382704,0.12888,0.2288,0.377126
tool_use_after_delay,low_level_skill_anomaly,combined_extreme,2,0.925373,0.263203,0.15245,0.29184,0.382704,0.12888,0.2288,0.377126
tool_use_after_delay,low_level_skill_anomaly,combined_extreme,3,0.925373,0.263203,0.15245,0.29184,0.382704,0.12888,0.2288,0.377126
tool_use_after_delay,low_level_skill_anomaly,combined_extreme,4,0.925373,0.263203,0.15245,0.29184,0.382704,0.12888,0.2288,0.377126
tool_use_after_delay,low_level_skill_anomaly,combined_extreme,5,0.925373,0.263203,0.15245,0.29184,0.382704,0.12888,0.2288,0.377126
tool_use_after_delay,low_level_skill_anomaly,combined_extreme,6,0.925373,0.263203,0.15245,0.29184,0.382704,0.12888,0.2288,0.377126
tool_use_after_delay,low_level_skill_anomaly,combined_extreme,7,0.925373,0.263203,0.15245,0.29184,0.382704,0.12888,0.2288,0.377126
tool_use_after_delay,low_level_skill_anomaly,combined_extreme,8,0.925373,0.263203,0.15245,0.29184,0.382704,0.12888,0.2288,0.377126
tool_use_after_delay,low_level_skill_anomaly,combined_extreme,9,0.925373,0.263203,0.15245,0.29184,0.382704,0.12888,0.2288,0.377126
tool_use_after_delay,mid_level_subgoal_corruption,nominal,0,0.248234,0.462672,0.163461,0.260216,0.25116,0.08925,0.14672,0.214032
tool_use_after_delay,mid_level_subgoal_corruption,nominal,1,0.248234,0.462672,0.163461,0.260216,0.25116,0.08925,0.14672,0.214032
tool_use_after_delay,mid_level_subgoal_corruption,nominal,2,0.248234,0.462672,0.163461,0.260216,0.25116,0.08925,0.14672,0.214032
tool_use_after_delay,mid_level_subgoal_corruption,nominal,3,0.248234,0.462672,0.163461,0.260216,0.25116,0.08925,0.14672,0.214032
tool_use_after_delay,mid_level_subgoal_corruption,nominal,4,0.248234,0.462672,0.163461,0.260216,0.25116,0.08925,0.14672,0.214032
tool_use_after_delay,mid_level_subgoal_corruption,nominal,5,0.248234,0.462672,0.163461,0.260216,0.25116,0.08925,0.14672,0.214032
tool_use_after_delay,mid_level_subgoal_corruption,nominal,6,0.248234,0.462672,0.163461,0.260216,0.25116,0.08925,0.14672,0.214032
tool_use_after_delay,mid_level_subgoal_corruption,nominal,7,0.248234,0.462672,0.163461,0.260216,0.25116,0.08925,0.14672,0.214032
tool_use_after_delay,mid_level_subgoal_corruption,nominal,8,0.248234,0.462672,0.163461,0.260216,0.25116,0.08925,0.14672,0.214032
tool_use_after_delay,mid_level_subgoal_corruption,nominal,9,0.248234,0.462672,0.163461,0.260216,0.25116,0.08925,0.14672,0.214032
tool_use_after_delay,mid_level_subgoal_corruption,local_anomaly_shift,0,0.427248,0.5832,0.198925,0.31328,0.341136,0.112812,0.184128,0.27169
tool_use_after_delay,mid_level_subgoal_corruption,local_anomaly_shift,1,0.427248,0.5832,0.198925,0.31328,0.341136,0.112812,0.184128,0.27169
tool_use_after_delay,mid_level_subgoal_corruption,local_anomaly_shift,2,0.427248,0.5832,0.198925,0.31328,0.341136,0.112812,0.184128,0.27169
tool_use_after_delay,mid_level_subgoal_corruption,local_anomaly_shift,3,0.427248,0.5832,0.198925,0.31328,0.341136,0.112812,0.184128,0.27169
tool_use_after_delay,mid_level_subgoal_corruption,local_anomaly_shift,4,0.427248,0.5832,0.198925,0.31328,0.341136,0.112812,0.184128,0.27169
tool_use_after_delay,mid_level_subgoal_corruption,local_anomaly_shift,5,0.427248,0.5832,0.198925,0.31328,0.341136,0.112812,0.184128,0.27169
tool_use_after_delay,mid_level_subgoal_corruption,local_anomaly_shift,6,0.427248,0.5832,0.198925,0.31328,0.341136,0.112812,0.184128,0.27169
tool_use_after_delay,mid_level_subgoal_corruption,local_anomaly_shift,7,0.427248,0.5832,0.198925,0.31328,0.341136,0.112812,0.184128,0.27169
tool_use_after_delay,mid_level_subgoal_corruption,local_anomaly_shift,8,0.427248,0.5832,0.198925,0.31328,0.341136,0.112812,0.184128,0.27169
tool_use_after_delay,mid_level_subgoal_corruption,local_anomaly_shift,9,0.427248,0.5832,0.198925,0.31328,0.341136,0.112812,0.184128,0.27169
tool_use_after_delay,mid_level_subgoal_corruption,subgoal_corruption_shift,0,0.32557,0.857304,0.236585,0.365552,0.372416,0.126276,0.19712,0.309691
tool_use_after_delay,mid_level_subgoal_corruption,subgoal_corruption_shift,1,0.32557,0.857304,0.236585,0.365552,0.372416,0.126276,0.19712,0.309691
tool_use_after_delay,mid_level_subgoal_corruption,subgoal_corruption_shift,2,0.32557,0.857304,0.236585,0.365552,0.372416,0.126276,0.19712,0.309691
tool_use_after_delay,mid_level_subgoal_corruption,subgoal_corruption_shift,3,0.32557,0.857304,0.236585,0.365552,0.372416,0.126276,0.19712,0.309691
tool_use_after_delay,mid_level_subgoal_corruption,subgoal_corruption_shift,4,0.32557,0.857304,0.236585,0.365552,0.372416,0.126276,0.19712,0.309691
tool_use_after_delay,mid_level_subgoal_corruption,subgoal_corruption_shift,5,0.32557,0.857304,0.236585,0.365552,0.372416,0.126276,0.19712,0.309691
tool_use_after_delay,mid_level_subgoal_corruption,subgoal_corruption_shift,6,0.32557,0.857304,0.236585,0.365552,0.372416,0.126276,0.19712,0.309691
tool_use_after_delay,mid_level_subgoal_corruption,subgoal_corruption_shift,7,0.32557,0.857304,0.236585,0.365552,0.372416,0.126276,0.19712,0.309691
tool_use_after_delay,mid_level_subgoal_corruption,subgoal_corruption_shift,8,0.32557,0.857304,0.236585,0.365552,0.372416,0.126276,0.19712,0.309691
tool_use_after_delay,mid_level_subgoal_corruption,subgoal_corruption_shift,9,0.32557,0.857304,0.236585,0.365552,0.372416,0.126276,0.19712,0.309691
tool_use_after_delay,mid_level_subgoal_corruption,delayed_observation_shift,0,0.352894,0.742608,0.255761,0.444752,0.412528,0.180132,0.219968,0.336482
tool_use_after_delay,mid_level_subgoal_corruption,delayed_observation_shift,1,0.352894,0.742608,0.255761,0.444752,0.412528,0.180132,0.219968,0.336482
tool_use_after_delay,mid_level_subgoal_corruption,delayed_observation_shift,2,0.352894,0.742608,0.255761,0.444752,0.412528,0.180132,0.219968,0.336482
tool_use_after_delay,mid_level_subgoal_corruption,delayed_observation_shift,3,0.352894,0.742608,0.255761,0.444752,0.412528,0.180132,0.219968,0.336482
tool_use_after_delay,mid_level_subgoal_corruption,delayed_observation_shift,4,0.352894,0.742608,0.255761,0.444752,0.412528,0.180132,0.219968,0.336482
tool_use_after_delay,mid_level_subgoal_corruption,delayed_observation_shift,5,0.352894,0.742608,0.255761,0.444752,0.412528,0.180132,0.219968,0.336482
tool_use_after_delay,mid_level_subgoal_corruption,delayed_observation_shift,6,0.352894,0.742608,0.255761,0.444752,0.412528,0.180132,0.219968,0.336482
tool_use_after_delay,mid_level_subgoal_corruption,delayed_observation_shift,7,0.352894,0.742608,0.255761,0.444752,0.412528,0.180132,0.219968,0.336482
tool_use_after_delay,mid_level_subgoal_corruption,delayed_observation_shift,8,0.352894,0.742608,0.255761,0.444752,0.412528,0.180132,0.219968,0.336482
tool_use_after_delay,mid_level_subgoal_corruption,delayed_observation_shift,9,0.352894,0.742608,0.255761,0.444752,0.412528,0.180132,0.219968,0.336482
tool_use_after_delay,mid_level_subgoal_corruption,false_halt_shift,0,0.355709,0.688824,0.239588,0.367136,0.381984,0.13362,0.300608,0.306051
tool_use_after_delay,mid_level_subgoal_corruption,false_halt_shift,1,0.355709,0.688824,0.239588,0.367136,0.381984,0.13362,0.300608,0.306051
tool_use_after_delay,mid_level_subgoal_corruption,false_halt_shift,2,0.355709,0.688824,0.239588,0.367136,0.381984,0.13362,0.300608,0.306051
tool_use_after_delay,mid_level_subgoal_corruption,false_halt_shift,3,0.355709,0.688824,0.239588,0.367136,0.381984,0.13362,0.300608,0.306051
tool_use_after_delay,mid_level_subgoal_corruption,false_halt_shift,4,0.355709,0.688824,0.239588,0.367136,0.381984,0.13362,0.300608,0.306051
tool_use_after_delay,mid_level_subgoal_corruption,false_halt_shift,5,0.355709,0.688824,0.239588,0.367136,0.381984,0.13362,0.300608,0.306051
tool_use_after_delay,mid_level_subgoal_corruption,false_halt_shift,6,0.355709,0.688824,0.239588,0.367136,0.381984,0.13362,0.300608,0.306051
tool_use_after_delay,mid_level_subgoal_corruption,false_halt_shift,7,0.355709,0.688824,0.239588,0.367136,0.381984,0.13362,0.300608,0.306051
tool_use_after_delay,mid_level_subgoal_corruption,false_halt_shift,8,0.355709,0.688824,0.239588,0.367136,0.381984,0.13362,0.300608,0.306051
tool_use_after_delay,mid_level_subgoal_corruption,false_halt_shift,9,0.355709,0.688824,0.239588,0.367136,0.381984,0.13362,0.300608,0.306051
tool_use_after_delay,mid_level_subgoal_corruption,budget_exhaustion_shift,0,0.396115,0.786024,0.268237,0.446336,0.508944,0.156264,0.238336,0.358613
tool_use_after_delay,mid_level_subgoal_corruption,budget_exhaustion_shift,1,0.396115,0.786024,0.268237,0.446336,0.508944,0.156264,0.238336,0.358613
tool_use_after_delay,mid_level_subgoal_corruption,budget_exhaustion_shift,2,0.396115,0.786024,0.268237,0.446336,0.508944,0.156264,0.238336,0.358613
tool_use_after_delay,mid_level_subgoal_corruption,budget_exhaustion_shift,3,0.396115,0.786024,0.268237,0.446336,0.508944,0.156264,0.238336,0.358613
tool_use_after_delay,mid_level_subgoal_corruption,budget_exhaustion_shift,4,0.396115,0.786024,0.268237,0.446336,0.508944,0.156264,0.238336,0.358613
tool_use_after_delay,mid_level_subgoal_corruption,budget_exhaustion_shift,5,0.396115,0.786024,0.268237,0.446336,0.508944,0.156264,0.238336,0.358613
tool_use_after_delay,mid_level_subgoal_corruption,budget_exhaustion_shift,6,0.396115,0.786024,0.268237,0.446336,0.508944,0.156264,0.238336,0.358613
tool_use_after_delay,mid_level_subgoal_corruption,budget_exhaustion_shift,7,0.396115,0.786024,0.268237,0.446336,0.508944,0.156264,0.238336,0.358613
tool_use_after_delay,mid_level_subgoal_corruption,budget_exhaustion_shift,8,0.396115,0.786024,0.268237,0.446336,0.508944,0.156264,0.238336,0.358613
tool_use_after_delay,mid_level_subgoal_corruption,budget_exhaustion_shift,9,0.396115,0.786024,0.268237,0.446336,0.508944,0.156264,0.238336,0.358613
tool_use_after_delay,mid_level_subgoal_corruption,cross_level_cascade_shift,0,0.435031,0.863136,0.301738,0.517616,0.471408,0.163608,0.250432,0.413504
tool_use_after_delay,mid_level_subgoal_corruption,cross_level_cascade_shift,1,0.435031,0.863136,0.301738,0.517616,0.471408,0.163608,0.250432,0.413504
tool_use_after_delay,mid_level_subgoal_corruption,cross_level_cascade_shift,2,0.435031,0.863136,0.301738,0.517616,0.471408,0.163608,0.250432,0.413504
tool_use_after_delay,mid_level_subgoal_corruption,cross_level_cascade_shift,3,0.435031,0.863136,0.301738,0.517616,0.471408,0.163608,0.250432,0.413504
tool_use_after_delay,mid_level_subgoal_corruption,cross_level_cascade_shift,4,0.435031,0.863136,0.301738,0.517616,0.471408,0.163608,0.250432,0.413504
tool_use_after_delay,mid_level_subgoal_corruption,cross_level_cascade_shift,5,0.435031,0.863136,0.301738,0.517616,0.471408,0.163608,0.250432,0.413504
tool_use_after_delay,mid_level_subgoal_corruption,cross_level_cascade_shift,6,0.435031,0.863136,0.301738,0.517616,0.471408,0.163608,0.250432,0.413504
tool_use_after_delay,mid_level_subgoal_corruption,cross_level_cascade_shift,7,0.435031,0.863136,0.301738,0.517616,0.471408,0.163608,0.250432,0.413504
tool_use_after_delay,mid_level_subgoal_corruption,cross_level_cascade_shift,8,0.435031,0.863136,0.301738,0.517616,0.471408,0.163608,0.250432,0.413504
tool_use_after_delay,mid_level_subgoal_corruption,cross_level_cascade_shift,9,0.435031,0.863136,0.301738,0.517616,0.471408,0.163608,0.250432,0.413504
tool_use_after_delay,mid_level_subgoal_corruption,combined_extreme,0,0.462686,0.911088,0.321839,0.53504,0.517776,0.18258,0.2912,0.426317
tool_use_after_delay,mid_level_subgoal_corruption,combined_extreme,1,0.462686,0.911088,0.321839,0.53504,0.517776,0.18258,0.2912,0.426317
tool_use_after_delay,mid_level_subgoal_corruption,combined_extreme,2,0.462686,0.911088,0.321839,0.53504,0.517776,0.18258,0.2912,0.426317
tool_use_after_delay,mid_level_subgoal_corruption,combined_extreme,3,0.462686,0.911088,0.321839,0.53504,0.517776,0.18258,0.2912,0.426317
tool_use_after_delay,mid_level_subgoal_corruption,combined_extreme,4,0.462686,0.911088,0.321839,0.53504,0.517776,0.18258,0.2912,0.426317
tool_use_after_delay,mid_level_subgoal_corruption,combined_extreme,5,0.462686,0.911088,0.321839,0.53504,0.517776,0.18258,0.2912,0.426317
tool_use_after_delay,mid_level_subgoal_corruption,combined_extreme,6,0.462686,0.911088,0.321839,0.53504,0.517776,0.18258,0.2912,0.426317
tool_use_after_delay,mid_level_subgoal_corruption,combined_extreme,7,0.462686,0.911088,0.321839,0.53504,0.517776,0.18258,0.2912,0.426317
tool_use_after_delay,mid_level_subgoal_corruption,combined_extreme,8,0.462686,0.911088,0.321839,0.53504,0.517776,0.18258,0.2912,0.426317
tool_use_after_delay,mid_level_subgoal_corruption,combined_extreme,9,0.462686,0.911088,0.321839,0.53504,0.517776,0.18258,0.2912,0.426317
tool_use_after_delay,high_level_task_state_drift,nominal,0,0.183478,0.298166,0.395747,0.331184,0.28392,0.11025,0.17816,0.255192
tool_use_after_delay,high_level_task_state_drift,nominal,1,0.183478,0.298166,0.395747,0.331184,0.28392,0.11025,0.17816,0.255192
tool_use_after_delay,high_level_task_state_drift,nominal,2,0.183478,0.298166,0.395747,0.331184,0.28392,0.11025,0.17816,0.255192
tool_use_after_delay,high_level_task_state_drift,nominal,3,0.183478,0.298166,0.395747,0.331184,0.28392,0.11025,0.17816,0.255192
tool_use_after_delay,high_level_task_state_drift,nominal,4,0.183478,0.298166,0.395747,0.331184,0.28392,0.11025,0.17816,0.255192
tool_use_after_delay,high_level_task_state_drift,nominal,5,0.183478,0.298166,0.395747,0.331184,0.28392,0.11025,0.17816,0.255192
tool_use_after_delay,high_level_task_state_drift,nominal,6,0.183478,0.298166,0.395747,0.331184,0.28392,0.11025,0.17816,0.255192
tool_use_after_delay,high_level_task_state_drift,nominal,7,0.183478,0.298166,0.395747,0.331184,0.28392,0.11025,0.17816,0.255192
tool_use_after_delay,high_level_task_state_drift,nominal,8,0.183478,0.298166,0.395747,0.331184,0.28392,0.11025,0.17816,0.255192
tool_use_after_delay,high_level_task_state_drift,nominal,9,0.183478,0.298166,0.395747,0.331184,0.28392,0.11025,0.17816,0.255192
tool_use_after_delay,high_level_task_state_drift,local_anomaly_shift,0,0.315792,0.37584,0.481609,0.39872,0.385632,0.139356,0.223584,0.323938
tool_use_after_delay,high_level_task_state_drift,local_anomaly_shift,1,0.315792,0.37584,0.481609,0.39872,0.385632,0.139356,0.223584,0.323938
tool_use_after_delay,high_level_task_state_drift,local_anomaly_shift,2,0.315792,0.37584,0.481609,0.39872,0.385632,0.139356,0.223584,0.323938
tool_use_after_delay,high_level_task_state_drift,local_anomaly_shift,3,0.315792,0.37584,0.481609,0.39872,0.385632,0.139356,0.223584,0.323938
tool_use_after_delay,high_level_task_state_drift,local_anomaly_shift,4,0.315792,0.37584,0.481609,0.39872,0.385632,0.139356,0.223584,0.323938
tool_use_after_delay,high_level_task_state_drift,local_anomaly_shift,5,0.315792,0.37584,0.481609,0.39872,0.385632,0.139356,0.223584,0.323938
tool_use_after_delay,high_level_task_state_drift,local_anomaly_shift,6,0.315792,0.37584,0.481609,0.39872,0.385632,0.139356,0.223584,0.323938
tool_use_after_delay,high_level_task_state_drift,local_anomaly_shift,7,0.315792,0.37584,0.481609,0.39872,0.385632,0.139356,0.223584,0.323938
tool_use_after_delay,high_level_task_state_drift,local_anomaly_shift,8,0.315792,0.37584,0.481609,0.39872,0.385632,0.139356,0.223584,0.323938
tool_use_after_delay,high_level_task_state_drift,local_anomaly_shift,9,0.315792,0.37584,0.481609,0.39872,0.385632,0.139356,0.223584,0.323938
tool_use_after_delay,high_level_task_state_drift,subgoal_corruption_shift,0,0.240638,0.552485,0.572785,0.465248,0.420992,0.155988,0.23936,0.369247
tool_use_after_delay,high_level_task_state_drift,subgoal_corruption_shift,1,0.240638,0.552485,0.572785,0.465248,0.420992,0.155988,0.23936,0.369247
tool_use_after_delay,high_level_task_state_drift,subgoal_corruption_shift,2,0.240638,0.552485,0.572785,0.465248,0.420992,0.155988,0.23936,0.369247
tool_use_after_delay,high_level_task_state_drift,subgoal_corruption_shift,3,0.240638,0.552485,0.572785,0.465248,0.420992,0.155988,0.23936,0.369247
tool_use_after_delay,high_level_task_state_drift,subgoal_corruption_shift,4,0.240638,0.552485,0.572785,0.465248,0.420992,0.155988,0.23936,0.369247
tool_use_after_delay,high_level_task_state_drift,subgoal_corruption_shift,5,0.240638,0.552485,0.572785,0.465248,0.420992,0.155988,0.23936,0.369247
tool_use_after_delay,high_level_task_state_drift,subgoal_corruption_shift,6,0.240638,0.552485,0.572785,0.465248,0.420992,0.155988,0.23936,0.369247
tool_use_after_delay,high_level_task_state_drift,subgoal_corruption_shift,7,0.240638,0.552485,0.572785,0.465248,0.420992,0.155988,0.23936,0.369247
tool_use_after_delay,high_level_task_state_drift,subgoal_corruption_shift,8,0.240638,0.552485,0.572785,0.465248,0.420992,0.155988,0.23936,0.369247
tool_use_after_delay,high_level_task_state_drift,subgoal_corruption_shift,9,0.240638,0.552485,0.572785,0.465248,0.420992,0.155988,0.23936,0.369247
tool_use_after_delay,high_level_task_state_drift,delayed_observation_shift,0,0.260834,0.47857,0.619212,0.566048,0.466336,0.222516,0.267104,0.40119
tool_use_after_delay,high_level_task_state_drift,delayed_observation_shift,1,0.260834,0.47857,0.619212,0.566048,0.466336,0.222516,0.267104,0.40119
tool_use_after_delay,high_level_task_state_drift,delayed_observation_shift,2,0.260834,0.47857,0.619212,0.566048,0.466336,0.222516,0.267104,0.40119
tool_use_after_delay,high_level_task_state_drift,delayed_observation_shift,3,0.260834,0.47857,0.619212,0.566048,0.466336,0.222516,0.267104,0.40119
tool_use_after_delay,high_level_task_state_drift,delayed_observation_shift,4,0.260834,0.47857,0.619212,0.566048,0.466336,0.222516,0.267104,0.40119
tool_use_after_delay,high_level_task_state_drift,delayed_observation_shift,5,0.260834,0.47857,0.619212,0.566048,0.466336,0.222516,0.267104,0.40119
tool_use_after_delay,high_level_task_state_drift,delayed_observation_shift,6,0.260834,0.47857,0.619212,0.566048,0.466336,0.222516,0.267104,0.40119
tool_use_after_delay,high_level_task_state_drift,delayed_observation_shift,7,0.260834,0.47857,0.619212,0.566048,0.466336,0.222516,0.267104,0.40119
tool_use_after_delay,high_level_task_state_drift,delayed_observation_shift,8,0.260834,0.47857,0.619212,0.566048,0.466336,0.222516,0.267104,0.40119
tool_use_after_delay,high_level_task_state_drift,delayed_observation_shift,9,0.260834,0.47857,0.619212,0.566048,0.466336,0.222516,0.267104,0.40119
tool_use_after_delay,high_level_task_state_drift,false_halt_shift,0,0.262915,0.443909,0.580056,0.467264,0.431808,0.16506,0.365024,0.364907
tool_use_after_delay,high_level_task_state_drift,false_halt_shift,1,0.262915,0.443909,0.580056,0.467264,0.431808,0.16506,0.365024,0.364907
tool_use_after_delay,high_level_task_state_drift,false_halt_shift,2,0.262915,0.443909,0.580056,0.467264,0.431808,0.16506,0.365024,0.364907
tool_use_after_delay,high_level_task_state_drift,false_halt_shift,3,0.262915,0.443909,0.580056,0.467264,0.431808,0.16506,0.365024,0.364907
tool_use_after_delay,high_level_task_state_drift,false_halt_shift,4,0.262915,0.443909,0.580056,0.467264,0.431808,0.16506,0.365024,0.364907
tool_use_after_delay,high_level_task_state_drift,false_halt_shift,5,0.262915,0.443909,0.580056,0.467264,0.431808,0.16506,0.365024,0.364907
tool_use_after_delay,high_level_task_state_drift,false_halt_shift,6,0.262915,0.443909,0.580056,0.467264,0.431808,0.16506,0.365024,0.364907
tool_use_after_delay,high_level_task_state_drift,false_halt_shift,7,0.262915,0.443909,0.580056,0.467264,0.431808,0.16506,0.365024,0.364907
tool_use_after_delay,high_level_task_state_drift,false_halt_shift,8,0.262915,0.443909,0.580056,0.467264,0.431808,0.16506,0.365024,0.364907
tool_use_after_delay,high_level_task_state_drift,false_halt_shift,9,0.262915,0.443909,0.580056,0.467264,0.431808,0.16506,0.365024,0.364907
tool_use_after_delay,high_level_task_state_drift,budget_exhaustion_shift,0,0.292781,0.506549,0.649417,0.568064,0.575328,0.193032,0.289408,0.427577
tool_use_after_delay,high_level_task_state_drift,budget_exhaustion_shift,1,0.292781,0.506549,0.649417,0.568064,0.575328,0.193032,0.289408,0.427577
tool_use_after_delay,high_level_task_state_drift,budget_exhaustion_shift,2,0.292781,0.506549,0.649417,0.568064,0.575328,0.193032,0.289408,0.427577
tool_use_after_delay,high_level_task_state_drift,budget_exhaustion_shift,3,0.292781,0.506549,0.649417,0.568064,0.575328,0.193032,0.289408,0.427577
tool_use_after_delay,high_level_task_state_drift,budget_exhaustion_shift,4,0.292781,0.506549,0.649417,0.568064,0.575328,0.193032,0.289408,0.427577
tool_use_after_delay,high_level_task_state_drift,budget_exhaustion_shift,5,0.292781,0.506549,0.649417,0.568064,0.575328,0.193032,0.289408,0.427577
tool_use_after_delay,high_level_task_state_drift,budget_exhaustion_shift,6,0.292781,0.506549,0.649417,0.568064,0.575328,0.193032,0.289408,0.427577
tool_use_after_delay,high_level_task_state_drift,budget_exhaustion_shift,7,0.292781,0.506549,0.649417,0.568064,0.575328,0.193032,0.289408,0.427577
tool_use_after_delay,high_level_task_state_drift,budget_exhaustion_shift,8,0.292781,0.506549,0.649417,0.568064,0.575328,0.193032,0.289408,0.427577
tool_use_after_delay,high_level_task_state_drift,budget_exhaustion_shift,9,0.292781,0.506549,0.649417,0.568064,0.575328,0.193032,0.289408,0.427577
tool_use_after_delay,high_level_task_state_drift,cross_level_cascade_shift,0,0.321545,0.556243,0.730524,0.658784,0.532896,0.202104,0.304096,0.493024
tool_use_after_delay,high_level_task_state_drift,cross_level_cascade_shift,1,0.321545,0.556243,0.730524,0.658784,0.532896,0.202104,0.304096,0.493024
tool_use_after_delay,high_level_task_state_drift,cross_level_cascade_shift,2,0.321545,0.556243,0.730524,0.658784,0.532896,0.202104,0.304096,0.493024
tool_use_after_delay,high_level_task_state_drift,cross_level_cascade_shift,3,0.321545,0.556243,0.730524,0.658784,0.532896,0.202104,0.304096,0.493024
tool_use_after_delay,high_level_task_state_drift,cross_level_cascade_shift,4,0.321545,0.556243,0.730524,0.658784,0.532896,0.202104,0.304096,0.493024
tool_use_after_delay,high_level_task_state_drift,cross_level_cascade_shift,5,0.321545,0.556243,0.730524,0.658784,0.532896,0.202104,0.304096,0.493024
tool_use_after_delay,high_level_task_state_drift,cross_level_cascade_shift,6,0.321545,0.556243,0.730524,0.658784,0.532896,0.202104,0.304096,0.493024
tool_use_after_delay,high_level_task_state_drift,cross_level_cascade_shift,7,0.321545,0.556243,0.730524,0.658784,0.532896,0.202104,0.304096,0.493024
tool_use_after_delay,high_level_task_state_drift,cross_level_cascade_shift,8,0.321545,0.556243,0.730524,0.658784,0.532896,0.202104,0.304096,0.493024
tool_use_after_delay,high_level_task_state_drift,cross_level_cascade_shift,9,0.321545,0.556243,0.730524,0.658784,0.532896,0.202104,0.304096,0.493024
tool_use_after_delay,high_level_task_state_drift,combined_extreme,0,0.341986,0.587146,0.779188,0.68096,0.585312,0.22554,0.3536,0.508301
tool_use_after_delay,high_level_task_state_drift,combined_extreme,1,0.341986,0.587146,0.779188,0.68096,0.585312,0.22554,0.3536,0.508301
tool_use_after_delay,high_level_task_state_drift,combined_extreme,2,0.341986,0.587146,0.779188,0.68096,0.585312,0.22554,0.3536,0.508301
tool_use_after_delay,high_level_task_state_drift,combined_extreme,3,0.341986,0.587146,0.779188,0.68096,0.585312,0.22554,0.3536,0.508301
tool_use_after_delay,high_level_task_state_drift,combined_extreme,4,0.341986,0.587146,0.779188,0.68096,0.585312,0.22554,0.3536,0.508301
tool_use_after_delay,high_level_task_state_drift,combined_extreme,5,0.341986,0.587146,0.779188,0.68096,0.585312,0.22554,0.3536,0.508301
tool_use_after_delay,high_level_task_state_drift,combined_extreme,6,0.341986,0.587146,0.779188,0.68096,0.585312,0.22554,0.3536,0.508301
tool_use_after_delay,high_level_task_state_drift,combined_extreme,7,0.341986,0.587146,0.779188,0.68096,0.585312,0.22554,0.3536,0.508301
tool_use_after_delay,high_level_task_state_drift,combined_extreme,8,0.341986,0.587146,0.779188,0.68096,0.585312,0.22554,0.3536,0.508301
tool_use_after_delay,high_level_task_state_drift,combined_extreme,9,0.341986,0.587146,0.779188,0.68096,0.585312,0.22554,0.3536,0.508301
tool_use_after_delay,cross_level_cascade,nominal,0,0.442505,0.411264,0.318318,0.555916,0.3822,0.14175,0.22008,0.321048
tool_use_after_delay,cross_level_cascade,nominal,1,0.442505,0.411264,0.318318,0.555916,0.3822,0.14175,0.22008,0.321048
tool_use_after_delay,cross_level_cascade,nominal,2,0.442505,0.411264,0.318318,0.555916,0.3822,0.14175,0.22008,0.321048
tool_use_after_delay,cross_level_cascade,nominal,3,0.442505,0.411264,0.318318,0.555916,0.3822,0.14175,0.22008,0.321048
tool_use_after_delay,cross_level_cascade,nominal,4,0.442505,0.411264,0.318318,0.555916,0.3822,0.14175,0.22008,0.321048
tool_use_after_delay,cross_level_cascade,nominal,5,0.442505,0.411264,0.318318,0.555916,0.3822,0.14175,0.22008,0.321048
tool_use_after_delay,cross_level_cascade,nominal,6,0.442505,0.411264,0.318318,0.555916,0.3822,0.14175,0.22008,0.321048
tool_use_after_delay,cross_level_cascade,nominal,7,0.442505,0.411264,0.318318,0.555916,0.3822,0.14175,0.22008,0.321048
tool_use_after_delay,cross_level_cascade,nominal,8,0.442505,0.411264,0.318318,0.555916,0.3822,0.14175,0.22008,0.321048
tool_use_after_delay,cross_level_cascade,nominal,9,0.442505,0.411264,0.318318,0.555916,0.3822,0.14175,0.22008,0.321048
tool_use_after_delay,cross_level_cascade,local_anomaly_shift,0,0.761616,0.5184,0.387381,0.66928,0.51912,0.179172,0.276192,0.407534
tool_use_after_delay,cross_level_cascade,local_anomaly_shift,1,0.761616,0.5184,0.387381,0.66928,0.51912,0.179172,0.276192,0.407534
tool_use_after_delay,cross_level_cascade,local_anomaly_shift,2,0.761616,0.5184,0.387381,0.66928,0.51912,0.179172,0.276192,0.407534
tool_use_after_delay,cross_level_cascade,local_anomaly_shift,3,0.761616,0.5184,0.387381,0.66928,0.51912,0.179172,0.276192,0.407534
