ablation,split,task,regime,seed,episode,episodes_per_cell,success,containment_rate,cascade_rate,state_corruption,subgoal_corruption,damage_rate,false_halt,missed_failure,recovery_success,escalation_precision,containment_latency,ece,regret,utility,predicted_containment_risk
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,high_level_task_state_drift,6,1,6,1,0,0,0,0,0,0,0,1,1,0.506663,0.002,0.059844,1.03091,0.0241934
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,high_level_task_state_drift,6,2,6,1,1,1,0,0,0,0,0,0,0,0.484758,0.00667649,0.051221,0.4066,0.0231323
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,high_level_task_state_drift,6,3,6,1,0,0,0,1,0,0,0,1,0,0.490207,0.0045003,0.053522,0.531011,0.0314724
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,high_level_task_state_drift,6,4,6,1,1,0,0,0,0,0,0,0,1,0.500209,0.002,0.055604,1.06681,0.0206996
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,high_level_task_state_drift,6,5,6,1,0,0,1,0,0,0,0,0,1,0.501539,0.0050365,0.05787,0.421382,0.0247405
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,high_level_task_state_drift,7,0,6,0,0,0,0,0,0,0,0,0,1,0.469839,0.002,0.039636,-0.0339375,0.0195389
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,high_level_task_state_drift,7,1,6,1,1,0,0,0,0,0,0,0,0,0.472768,0.002,0.046856,1.02865,0.0237532
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,high_level_task_state_drift,7,2,6,0,0,0,0,0,0,0,0,1,1,0.471227,0.00463628,0.045328,0.0356573,0.0193934
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,high_level_task_state_drift,7,3,6,1,1,0,0,0,0,0,0,1,0,0.480653,0.00709157,0.050466,1.09714,0.0180524
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,high_level_task_state_drift,7,4,6,1,1,0,0,0,0,0,0,1,1,0.479264,0.00313426,0.055708,1.13965,0.0169942
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,high_level_task_state_drift,7,5,6,0,1,0,0,0,0,0,0,1,1,0.484635,0.00314049,0.053912,0.1389,0.0222712
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,high_level_task_state_drift,8,0,6,1,0,0,0,0,0,0,0,1,0,0.48528,0.00284108,0.047259,0.991833,0.0242543
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,high_level_task_state_drift,8,1,6,1,1,0,0,0,0,0,0,1,1,0.506265,0.002,0.059756,1.13596,0.0245109
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,high_level_task_state_drift,8,2,6,1,0,0,0,0,0,1,1,0,0,0.507419,0.0032015,0.054414,0.0187053,0.0106847
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,high_level_task_state_drift,8,3,6,0,1,0,0,0,0,0,0,1,1,0.503195,0.00208677,0.05706,0.136386,0.0207701
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,high_level_task_state_drift,8,4,6,1,1,0,0,0,0,0,0,0,1,0.481385,0.002,0.045795,1.06945,0.0268182
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,high_level_task_state_drift,8,5,6,0,0,0,0,0,0,0,1,1,1,0.496472,0.00310797,0.051068,-0.427755,0.0202049
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,high_level_task_state_drift,9,0,6,0,1,0,0,0,0,0,0,1,1,0.470096,0.00613634,0.041382,0.140696,0.0234123
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,high_level_task_state_drift,9,1,6,1,0,0,0,0,0,0,0,0,0,0.472104,0.00257204,0.050787,0.9237,0.0250588
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,high_level_task_state_drift,9,2,6,0,1,0,0,0,0,0,0,1,0,0.495231,0.00292382,0.039839,0.0954338,0.0159872
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,high_level_task_state_drift,9,3,6,0,0,0,0,0,0,0,0,1,0,0.485449,0.002,0.034884,-0.0081228,0.0182681
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,high_level_task_state_drift,9,4,6,1,1,0,0,0,0,0,0,1,1,0.470451,0.002,0.041887,1.14098,0.0241409
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,high_level_task_state_drift,9,5,6,1,1,0,0,0,0,0,0,0,0,0.461735,0.00248149,0.033977,1.03016,0.0163294
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,0,0,6,0,1,0,0,0,0,0,1,0,1,0.590208,0.00227015,0.050052,-0.405811,0.0585621
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,0,1,6,0,1,0,0,0,0,0,0,1,1,0.632039,0.002,0.048386,0.118354,0.0515498
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,0,2,6,1,1,0,0,0,0,0,0,1,1,0.624418,0.00478037,0.042089,1.1192,0.0564903
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,0,3,6,0,0,0,0,0,0,0,0,0,0,0.597599,0.002,0.052374,-0.0938238,0.0524017
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,0,4,6,1,0,0,0,0,0,0,1,0,1,0.600793,0.002,0.054252,0.487729,0.0559903
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,0,5,6,0,1,0,0,0,0,0,0,0,1,0.619697,0.002,0.04414,0.0500824,0.0580193
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,1,0,6,1,1,0,0,0,0,0,0,0,0,0.606783,0.00511136,0.057478,1.00964,0.0597845
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,1,1,6,1,1,0,0,0,0,0,1,1,1,0.585631,0.002,0.054052,0.664852,0.059601
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,1,2,6,1,0,0,0,0,0,0,1,1,1,0.594112,0.002,0.046912,0.558664,0.0518187
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,1,3,6,1,0,0,0,0,0,0,0,0,1,0.595702,0.002,0.063515,0.948442,0.0583017
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,1,4,6,1,1,0,0,0,0,0,0,0,1,0.618792,0.002,0.060817,1.05021,0.0587847
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,1,5,6,1,1,0,0,0,0,0,0,1,1,0.613542,0.002,0.054505,1.12094,0.0539497
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,2,0,6,1,1,0,0,0,0,0,0,1,1,0.597661,0.00553219,0.035432,1.12288,0.0591507
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,2,1,6,1,1,0,0,0,0,0,1,1,0,0.605171,0.002,0.06123,0.620116,0.056112
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,2,2,6,0,1,0,0,0,0,0,0,1,1,0.623772,0.00381671,0.060216,0.119367,0.0571983
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,2,3,6,1,0,0,0,0,0,0,0,1,0,0.608463,0.002,0.062258,0.974655,0.0650393
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,2,4,6,1,1,1,0,0,0,0,0,1,0,0.600259,0.00242625,0.055345,0.46077,0.0633296
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,2,5,6,1,1,0,0,0,0,0,0,0,1,0.607888,0.002,0.057201,1.05174,0.0633819
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,3,0,6,1,1,0,0,1,0,0,0,1,1,0.612262,0.002,0.064531,0.661123,0.0490474
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,3,1,6,1,0,0,0,0,0,0,0,0,1,0.607953,0.002,0.047752,0.946727,0.04789
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,3,2,6,1,0,0,0,0,0,0,1,0,0,0.596454,0.002,0.054523,0.446336,0.0542152
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,3,3,6,1,0,0,0,0,0,0,0,1,0,0.616048,0.00253378,0.062309,0.973551,0.0556843
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,3,4,6,1,1,0,0,0,0,0,0,0,0,0.608588,0.002,0.056184,1.00964,0.0507601
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,3,5,6,1,0,1,0,0,0,0,0,0,1,0.605959,0.00311518,0.047931,0.326917,0.0559119
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,4,0,6,1,1,0,0,0,0,0,0,1,0,0.603229,0.00662444,0.054118,1.08002,0.0479024
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,4,1,6,1,0,0,0,0,0,0,0,1,1,0.628825,0.00261764,0.045972,1.01376,0.0592109
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,4,2,6,1,0,0,0,0,0,0,0,1,1,0.58923,0.00476765,0.070689,1.01913,0.0492367
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,4,3,6,1,0,0,0,0,0,0,0,0,1,0.639548,0.002,0.071459,0.942303,0.0596715
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,4,4,6,1,1,0,0,0,0,0,0,0,1,0.626736,0.00922957,0.043645,1.04852,0.0598273
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,4,5,6,1,0,0,0,0,0,0,1,0,1,0.601341,0.002,0.060963,0.487652,0.0546162
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,5,0,6,1,1,0,0,0,0,0,0,1,0,0.602229,0.002,0.051707,1.08053,0.060111
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,5,1,6,1,1,0,0,0,0,0,0,1,1,0.583435,0.00527744,0.065129,1.1249,0.0538451
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,5,2,6,1,0,0,0,0,0,0,0,1,1,0.610855,0.002,0.053679,1.01632,0.0679107
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,5,3,6,1,1,0,0,1,0,0,0,0,1,0.61439,0.00420705,0.038977,0.590649,0.056584
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,5,4,6,1,1,0,0,0,0,0,0,0,1,0.618777,0.00290283,0.042203,1.05014,0.0642867
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,5,5,6,1,0,0,0,0,0,0,0,0,1,0.624467,0.002,0.034451,0.944415,0.0568724
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,6,0,6,1,1,0,0,0,0,0,0,0,1,0.63487,0.002,0.03,1.04796,0.051303
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,6,1,6,1,0,0,0,0,0,0,0,0,0,0.578623,0.002,0.05907,0.908833,0.0576282
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,6,2,6,1,1,1,0,0,0,0,0,0,1,0.601135,0.002,0.056151,0.432681,0.0623017
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,6,3,6,1,1,0,0,0,0,0,0,1,1,0.61906,0.00233096,0.066045,1.12015,0.0605988
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,6,4,6,1,0,0,0,0,0,0,1,0,1,0.574242,0.002,0.047614,0.491446,0.0545442
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,6,5,6,1,0,0,0,0,0,0,0,0,1,0.618442,0.002,0.066869,0.945258,0.0648201
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,7,0,6,1,0,0,0,0,0,0,0,1,1,0.597161,0.002,0.053618,1.01824,0.0527249
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,7,1,6,0,0,0,0,0,0,0,0,0,1,0.595407,0.002,0.045625,-0.051517,0.0568516
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,7,2,6,1,1,0,0,0,0,0,0,1,1,0.612774,0.00354467,0.049302,1.12093,0.0621871
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,7,3,6,1,1,0,0,0,0,0,0,0,1,0.618602,0.002,0.034082,1.05024,0.0502611
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,7,4,6,0,0,0,0,0,0,0,0,0,1,0.615173,0.0021112,0.056625,-0.0542932,0.0638877
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,7,5,6,1,1,0,0,0,0,0,0,1,0,0.623458,0.002,0.043638,1.07756,0.0517212
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,8,0,6,1,0,0,0,0,0,0,1,1,0,0.599284,0.002,0.056101,0.51594,0.0512807
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,8,1,6,1,1,0,0,0,0,0,0,0,0,0.617635,0.002,0.05485,1.00837,0.055512
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,8,2,6,0,1,0,0,0,0,0,0,1,0,0.596138,0.00312239,0.053717,0.0812909,0.0497929
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,8,3,6,0,0,0,0,0,0,0,0,0,0,0.625763,0.002,0.037112,-0.0977668,0.0609046
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,8,4,6,1,1,0,0,0,0,0,0,1,1,0.586395,0.002,0.062147,1.12474,0.0651235
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,8,5,6,1,1,0,0,0,0,0,1,0,1,0.611292,0.0030063,0.055603,0.591179,0.0588729
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,9,0,6,0,1,0,0,0,0,0,0,1,0,0.60265,0.002,0.03959,0.080469,0.0568243
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,9,1,6,1,1,0,0,0,0,0,0,0,1,0.590191,0.002,0.057004,1.05421,0.046497
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,9,2,6,1,1,0,0,0,0,0,0,0,1,0.611492,0.00223215,0.056805,1.05121,0.0569024
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,9,3,6,1,1,0,0,0,0,0,0,0,0,0.611045,0.002,0.057026,1.00929,0.0598434
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,9,4,6,1,1,0,0,0,0,0,0,1,0,0.57584,0.002,0.059533,1.08422,0.0585247
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,cross_level_cascade,9,5,6,1,0,0,0,0,0,0,0,0,1,0.59861,0.00315444,0.047899,0.947942,0.0499626
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,0,0,6,1,1,0,0,0,0,0,0,1,1,0.401976,0.00243963,0.029356,1.15053,0.00845561
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,0,1,6,1,0,0,0,0,0,0,0,0,0,0.400123,0.002,0.055173,0.933823,0.0112197
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,0,2,6,0,1,1,0,0,0,0,0,0,0,0.416328,0.002,0.044147,-0.583446,0.00111102
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,0,3,6,1,1,0,0,0,0,0,0,0,0,0.430359,0.002,0.059731,1.03459,0.0124815
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,0,4,6,1,1,0,0,0,0,0,0,1,1,0.423695,0.002,0.052189,1.14752,0.0114346
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,0,5,6,1,0,0,0,0,0,0,0,1,1,0.442317,0.00431014,0.040097,1.03973,0.0111486
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,1,0,6,1,1,0,0,0,0,0,0,0,0,0.431305,0.00286829,0.054795,1.03439,0.0118284
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,1,1,6,1,1,0,0,0,0,0,1,1,1,0.426917,0.002,0.06023,0.687072,0.00120023
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,1,2,6,1,1,0,0,0,0,0,0,1,1,0.407,0.00380097,0.053528,1.14972,0.00825727
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,1,3,6,0,1,0,0,0,0,0,0,1,1,0.446275,0.00472639,0.042195,0.144143,0.0188551
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,1,4,6,1,1,0,0,0,0,0,0,0,1,0.420663,0.002,0.02475,1.07795,0.00949992
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,1,5,6,1,1,0,0,0,0,0,0,1,1,0.40994,0.002,0.048402,1.14945,0.00472117
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,2,0,6,1,0,0,0,0,0,0,0,0,1,0.422781,0.00223917,0.038538,0.972632,0.0107945
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,2,1,6,0,0,0,0,0,0,1,0,0,0,0.441431,0.002,0.05227,-0.51196,0.0112832
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,2,2,6,0,0,0,0,0,0,0,1,0,0,0.402916,0.002,0.051161,-0.526568,0.00640319
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,2,3,6,1,0,0,0,0,0,0,0,1,1,0.400768,0.002,0.043419,1.04573,0.00123691
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,2,4,6,1,1,0,0,0,0,0,0,0,0,0.428398,0.002,0.024781,1.03486,0.015172
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,2,5,6,1,0,0,0,0,0,0,0,1,0,0.426217,0.002,0.056531,1.00017,0.0149257
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,3,0,6,1,0,0,0,0,0,0,0,0,1,0.427517,0.00373704,0.064226,0.971849,0.00789216
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,3,1,6,1,1,0,0,0,0,0,0,0,1,0.396215,0.00756555,0.046436,1.08092,0.00829306
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,3,2,6,1,0,0,0,0,0,0,0,1,0,0.424557,0.002,0.044638,1.0004,0.00298529
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,3,3,6,1,0,0,0,0,0,0,0,0,1,0.422219,0.00366565,0.059068,0.972596,0.00475092
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,3,4,6,1,1,0,0,0,0,0,1,1,0,0.41125,0.00352288,0.03564,0.647143,0.00533731
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,3,5,6,1,1,0,0,0,0,0,0,0,1,0.427075,0.002,0.051916,1.07705,0.0124857
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,4,0,6,1,0,0,0,0,0,0,0,0,0,0.43175,0.00420205,0.064659,0.929219,0.00426556
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,4,1,6,0,1,0,0,0,0,0,1,1,1,0.401014,0.00926706,0.053768,-0.309883,0.00731602
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,4,2,6,0,1,0,0,0,0,0,0,1,1,0.425007,0.002,0.063121,0.147339,0.0143527
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,4,3,6,0,0,0,0,0,0,0,0,1,0,0.411184,0.00273277,0.05263,0.00221562,0.0224027
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,4,4,6,0,0,0,0,0,0,0,0,0,1,0.412759,0.00481174,0.063381,-0.0261712,0.00365956
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,4,5,6,0,0,0,0,0,0,0,0,0,0,0.436398,0.002,0.045972,-0.0712557,0.00454277
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,5,0,6,1,0,0,0,0,0,0,0,0,1,0.436562,0.002,0.05814,0.970721,0.0153152
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,5,1,6,1,1,0,0,0,0,0,0,1,1,0.420122,0.002,0.040854,1.14802,0.0148839
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,5,2,6,1,1,0,0,0,0,0,1,1,1,0.417713,0.002,0.061977,0.68836,0.00879747
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,5,3,6,0,1,0,0,0,0,0,0,1,1,0.430594,0.002,0.039645,0.146557,0.0146693
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,5,4,6,1,1,0,0,0,0,0,0,1,1,0.424518,0.00266518,0.05276,1.14735,0.000709796
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,5,5,6,0,1,0,0,0,0,0,0,0,1,0.421756,0.002,0.044466,0.0777942,0.0103176
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,6,0,6,1,1,0,0,0,0,0,0,1,1,0.417595,0.0045779,0.053812,1.14817,0.012129
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,6,1,6,1,0,0,0,0,0,0,0,0,1,0.432564,0.002,0.048843,0.971281,0.00998412
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,6,2,6,1,0,0,0,0,0,0,1,0,1,0.411133,0.002,0.038551,0.514281,0.0105645
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,6,3,6,1,1,0,0,0,0,0,0,1,1,0.445113,0.002,0.05442,1.14452,0.00692777
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,6,4,6,1,1,0,0,0,0,0,0,1,1,0.411651,0.00485474,0.047912,1.14898,0.00594599
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,6,5,6,1,1,0,0,0,0,0,1,1,1,0.430056,0.002,0.046361,0.686632,0.00168275
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,7,0,6,0,1,0,0,0,0,0,0,0,0,0.430218,0.00330214,0.057668,0.0345052,0.000722005
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,7,1,6,1,0,0,0,0,0,0,0,0,1,0.430447,0.00353745,0.058673,0.971454,0.0133954
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,7,2,6,1,0,0,0,0,0,0,0,1,1,0.408692,0.00561878,0.047393,1.04433,0.011039
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,7,3,6,1,0,0,0,0,0,0,1,0,0,0.435734,0.002,0.056799,0.468837,0.00592682
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,7,4,6,1,1,0,0,0,0,0,0,1,1,0.423284,0.00421471,0.039729,1.1474,0.0192354
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,7,5,6,1,0,0,0,0,0,0,0,0,1,0.434246,0.00425689,0.03451,0.970865,0.0198544
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,8,0,6,1,0,0,0,0,0,0,0,1,1,0.409807,0.002,0.031193,1.04447,0.00793255
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,8,1,6,1,1,0,0,0,0,0,0,1,1,0.412345,0.002,0.052218,1.14911,0.00385724
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,8,2,6,1,0,0,0,0,0,0,0,1,1,0.446544,0.002,0.041268,1.03932,0.0197693
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,8,3,6,1,1,0,0,0,0,0,0,0,1,0.413447,0.002,0.053889,1.07896,0.0187594
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,8,4,6,1,0,0,0,0,0,0,0,0,0,0.432572,0.002,0.04275,0.92928,0.0097769
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,8,5,6,1,0,1,0,0,0,0,0,0,0,0.415105,0.0044664,0.0164,0.311528,0.00285879
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,9,0,6,0,1,0,0,0,0,0,0,0,0,0.420381,0.00405021,0.054374,0.0358226,0.0133553
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,9,1,6,1,1,0,0,0,0,0,0,0,1,0.449459,0.002,0.048319,1.07392,0
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,9,2,6,1,1,0,0,0,0,0,1,1,1,0.429635,0.00637221,0.03949,0.686341,0.0147832
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,9,3,6,1,1,0,0,0,0,0,0,1,1,0.45226,0.00348926,0.057438,1.1434,0.0154028
no_delayed_observation_buffer,subgoal_corruption_shift,mobile_manip_recovery,false_halt_pressure,9,4,6,1,0,0,0,0,0,0,0,0,0,0.427329,0.002,0.066269,0.930014,0.0142043
