method,split,task,regime,seed,episodes,low_load,mid_load,high_load,cascade_load,budget_load,delay_load,false_halt_load,damage_load,success,containment_rate,cascade_rate,state_corruption,subgoal_corruption,damage_rate,false_halt,missed_failure,recovery_success,escalation_precision,containment_latency,ece,regret,utility
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,cross_level_cascade,6,6,0.706118,0.698688,0.522357,0.953536,0.77448,0.248184,0.357504,0.537919,0.833333,0.166667,0.166667,0.0,0.166667,0.166667,0.0,0.666667,0.333333,0.5,0.820191,0.076032,0.166667,0.098591
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,cross_level_cascade,7,6,0.706118,0.698688,0.522357,0.953536,0.77448,0.248184,0.357504,0.537919,0.5,0.666667,0.5,0.166667,0.166667,0.0,0.0,0.166667,0.166667,0.5,0.827099,0.073676,0.5,-0.086355
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,cross_level_cascade,8,6,0.706118,0.698688,0.522357,0.953536,0.77448,0.248184,0.357504,0.537919,0.5,0.5,0.166667,0.333333,0.166667,0.0,0.0,0.5,0.166667,0.333333,0.827889,0.074257,0.5,-0.147678
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,cross_level_cascade,9,6,0.706118,0.698688,0.522357,0.953536,0.77448,0.248184,0.357504,0.537919,0.5,0.333333,0.166667,0.0,0.0,0.0,0.0,0.333333,0.5,0.5,0.824847,0.070615,0.333333,0.199205
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,false_halt_pressure,0,6,0.413338,0.419213,0.296473,0.365184,0.44256,0.156264,0.783104,0.275856,0.5,0.333333,0.0,0.166667,0.333333,0.0,0.0,0.166667,0.166667,0.5,0.614618,0.063957,0.333333,0.142504
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,false_halt_pressure,1,6,0.413338,0.419213,0.296473,0.365184,0.44256,0.156264,0.783104,0.275856,0.666667,0.5,0.0,0.166667,0.0,0.0,0.0,0.333333,0.333333,0.5,0.606823,0.060989,0.166666,0.416332
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,false_halt_pressure,2,6,0.413338,0.419213,0.296473,0.365184,0.44256,0.156264,0.783104,0.275856,0.666667,0.166667,0.0,0.0,0.166667,0.0,0.0,0.166667,0.333333,0.333333,0.596429,0.062157,0.166666,0.465694
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,false_halt_pressure,3,6,0.413338,0.419213,0.296473,0.365184,0.44256,0.156264,0.783104,0.275856,0.666667,0.333333,0.333333,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.333333,0.607373,0.061701,0.333333,0.266698
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,false_halt_pressure,4,6,0.413338,0.419213,0.296473,0.365184,0.44256,0.156264,0.783104,0.275856,0.333333,0.166667,0.333333,0.166667,0.166667,0.0,0.0,0.166667,0.333333,0.666667,0.609923,0.062799,0.666667,-0.152246
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,false_halt_pressure,5,6,0.413338,0.419213,0.296473,0.365184,0.44256,0.156264,0.783104,0.275856,0.666667,0.5,0.166667,0.166667,0.0,0.0,0.0,0.0,0.5,0.666667,0.617959,0.059799,0.333333,0.483535
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,false_halt_pressure,6,6,0.413338,0.419213,0.296473,0.365184,0.44256,0.156264,0.783104,0.275856,0.833333,0.5,0.166667,0.0,0.0,0.0,0.166667,0.333333,0.5,0.666667,0.605896,0.062243,0.166667,0.515029
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,false_halt_pressure,7,6,0.413338,0.419213,0.296473,0.365184,0.44256,0.156264,0.783104,0.275856,0.833333,0.333333,0.0,0.166667,0.166667,0.0,0.0,0.5,0.166667,0.333333,0.603185,0.061214,0.166667,0.39399
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,false_halt_pressure,8,6,0.413338,0.419213,0.296473,0.365184,0.44256,0.156264,0.783104,0.275856,0.833333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.166667,0.601762,0.062287,0.166667,0.81877
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,false_halt_pressure,9,6,0.413338,0.419213,0.296473,0.365184,0.44256,0.156264,0.783104,0.275856,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.166667,0.833333,0.833333,0.605478,0.061058,0.5,0.155515
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,delayed_failure_observation,0,6,0.551117,0.611352,0.451768,0.628928,0.641712,0.422832,0.4256,0.427577,1.0,0.666667,0.0,0.0,0.0,0.0,0.166667,0.333333,0.666667,0.333333,0.76568,0.059508,0.0,0.778044
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,delayed_failure_observation,1,6,0.551117,0.611352,0.451768,0.628928,0.641712,0.422832,0.4256,0.427577,0.666667,0.5,0.0,0.0,0.166667,0.0,0.0,0.5,0.333333,0.833333,0.772088,0.059533,0.333333,0.343978
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,delayed_failure_observation,2,6,0.551117,0.611352,0.451768,0.628928,0.641712,0.422832,0.4256,0.427577,0.833333,0.333333,0.333333,0.166667,0.166667,0.166667,0.0,0.166667,0.333333,0.166667,0.759346,0.061312,0.166667,0.148453
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,delayed_failure_observation,3,6,0.551117,0.611352,0.451768,0.628928,0.641712,0.422832,0.4256,0.427577,0.5,0.166667,0.166667,0.0,0.0,0.0,0.166667,0.333333,0.5,0.666667,0.766594,0.058003,0.5,0.124537
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,delayed_failure_observation,4,6,0.551117,0.611352,0.451768,0.628928,0.641712,0.422832,0.4256,0.427577,0.666667,0.333333,0.166667,0.333333,0.0,0.0,0.0,0.166667,0.166667,0.333333,0.765181,0.058455,0.333333,0.241532
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,delayed_failure_observation,5,6,0.551117,0.611352,0.451768,0.628928,0.641712,0.422832,0.4256,0.427577,0.333333,0.666667,0.333333,0.0,0.0,0.0,0.0,0.0,0.666667,0.333333,0.763932,0.059519,0.333334,0.131621
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,delayed_failure_observation,6,6,0.551117,0.611352,0.451768,0.628928,0.641712,0.422832,0.4256,0.427577,0.333333,0.166667,0.166667,0.166667,0.0,0.0,0.166667,0.666667,0.5,0.333333,0.754275,0.059038,0.666667,-0.297822
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,delayed_failure_observation,7,6,0.551117,0.611352,0.451768,0.628928,0.641712,0.422832,0.4256,0.427577,0.666667,0.333333,0.333333,0.0,0.166667,0.0,0.0,0.333333,0.333333,0.666667,0.772434,0.059343,0.333333,0.189445
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,delayed_failure_observation,8,6,0.551117,0.611352,0.451768,0.628928,0.641712,0.422832,0.4256,0.427577,0.5,0.666667,0.166667,0.0,0.0,0.166667,0.0,0.333333,0.333333,0.833333,0.767562,0.060323,0.5,0.070382
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,delayed_failure_observation,9,6,0.551117,0.611352,0.451768,0.628928,0.641712,0.422832,0.4256,0.427577,0.833333,0.166667,0.5,0.166667,0.0,0.333333,0.0,0.666667,0.5,0.666667,0.766925,0.059948,0.166667,-0.268999
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,recovery_budget_exhaustion,0,6,0.585562,0.576418,0.423533,0.71008,1.0,0.284952,0.459648,0.455162,0.833333,0.5,0.0,0.166667,0.333333,0.166667,0.0,0.333333,0.166667,0.5,0.815709,0.065402,0.166667,0.213402
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,recovery_budget_exhaustion,1,6,0.585562,0.576418,0.423533,0.71008,1.0,0.284952,0.459648,0.455162,0.666667,0.166667,0.333333,0.0,0.0,0.0,0.166667,0.0,0.166667,0.333333,0.805583,0.067887,0.333333,0.297621
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,recovery_budget_exhaustion,2,6,0.585562,0.576418,0.423533,0.71008,1.0,0.284952,0.459648,0.455162,0.666667,0.333333,0.0,0.0,0.0,0.166667,0.0,0.166667,0.333333,0.666667,0.812301,0.065761,0.166666,0.36835
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,recovery_budget_exhaustion,3,6,0.585562,0.576418,0.423533,0.71008,1.0,0.284952,0.459648,0.455162,0.666667,0.333333,0.0,0.166667,0.0,0.0,0.333333,0.5,0.666667,0.833333,0.825669,0.063317,0.166666,0.182008
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,recovery_budget_exhaustion,4,6,0.585562,0.576418,0.423533,0.71008,1.0,0.284952,0.459648,0.455162,0.666667,0.666667,0.0,0.0,0.166667,0.0,0.0,0.333333,0.0,0.833333,0.808945,0.063818,0.166666,0.409309
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,recovery_budget_exhaustion,5,6,0.585562,0.576418,0.423533,0.71008,1.0,0.284952,0.459648,0.455162,0.666667,0.333333,0.5,0.166667,0.0,0.0,0.166667,0.5,0.666667,0.5,0.812387,0.064463,0.0,-0.066891
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,recovery_budget_exhaustion,6,6,0.585562,0.576418,0.423533,0.71008,1.0,0.284952,0.459648,0.455162,0.833333,0.666667,0.5,0.0,0.0,0.0,0.0,0.5,0.333333,0.666667,0.808152,0.063569,0.0,0.28244
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,recovery_budget_exhaustion,7,6,0.585562,0.576418,0.423533,0.71008,1.0,0.284952,0.459648,0.455162,0.666667,0.833333,0.5,0.0,0.0,0.166667,0.0,0.166667,0.333333,0.333333,0.816474,0.061795,0.0,0.096583
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,recovery_budget_exhaustion,8,6,0.585562,0.576418,0.423533,0.71008,1.0,0.284952,0.459648,0.455162,0.833333,0.5,0.166667,0.0,0.0,0.0,0.166667,0.333333,0.333333,0.333333,0.815351,0.065784,0.0,0.459755
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,recovery_budget_exhaustion,9,6,0.585562,0.576418,0.423533,0.71008,1.0,0.284952,0.459648,0.455162,0.666667,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.666667,0.805893,0.065226,0.166666,0.515123
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,compositional_failure_chain,0,6,0.757786,0.75109,0.578828,0.973824,0.951504,0.358488,0.544768,0.579298,0.666667,0.333333,0.166667,0.0,0.166667,0.0,0.0,0.5,0.333333,0.666667,0.889964,0.084981,0.333333,0.197607
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,compositional_failure_chain,1,6,0.757786,0.75109,0.578828,0.973824,0.951504,0.358488,0.544768,0.579298,0.666667,0.166667,0.333333,0.333333,0.0,0.0,0.166667,0.166667,0.0,0.5,0.89288,0.084056,0.333333,0.022772
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,compositional_failure_chain,2,6,0.757786,0.75109,0.578828,0.973824,0.951504,0.358488,0.544768,0.579298,0.333333,0.166667,0.166667,0.166667,0.333333,0.0,0.0,0.333333,0.333333,0.333333,0.886437,0.083937,0.666667,-0.256649
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,compositional_failure_chain,3,6,0.757786,0.75109,0.578828,0.973824,0.951504,0.358488,0.544768,0.579298,0.666667,0.666667,0.333333,0.166667,0.0,0.0,0.166667,0.333333,0.833333,0.5,0.893371,0.082571,0.333333,0.146989
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,compositional_failure_chain,4,6,0.757786,0.75109,0.578828,0.973824,0.951504,0.358488,0.544768,0.579298,0.666667,0.5,0.166667,0.166667,0.0,0.166667,0.166667,0.5,0.166667,0.833333,0.884079,0.081107,0.0,-0.050093
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,compositional_failure_chain,5,6,0.757786,0.75109,0.578828,0.973824,0.951504,0.358488,0.544768,0.579298,0.666667,0.666667,0.166667,0.0,0.0,0.0,0.333333,0.666667,0.166667,0.666667,0.882926,0.085016,0.166666,0.075256
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,compositional_failure_chain,6,6,0.757786,0.75109,0.578828,0.973824,0.951504,0.358488,0.544768,0.579298,0.833333,0.333333,0.166667,0.166667,0.0,0.333333,0.0,0.5,0.666667,0.333333,0.881032,0.08441,0.0,0.011569
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,compositional_failure_chain,7,6,0.757786,0.75109,0.578828,0.973824,0.951504,0.358488,0.544768,0.579298,0.833333,0.5,0.333333,0.166667,0.166667,0.166667,0.0,0.5,0.666667,0.5,0.873085,0.085188,0.0,0.03212
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,compositional_failure_chain,8,6,0.757786,0.75109,0.578828,0.973824,0.951504,0.358488,0.544768,0.579298,0.833333,0.166667,0.166667,0.166667,0.333333,0.0,0.333333,0.166667,1.0,0.5,0.889428,0.082933,0.166667,0.226679
failure_aware_hierarchical_controller,budget_exhaustion_shift,tool_use_after_delay,compositional_failure_chain,9,6,0.757786,0.75109,0.578828,0.973824,0.951504,0.358488,0.544768,0.579298,0.5,0.666667,0.5,0.0,0.333333,0.166667,0.166667,0.333333,0.0,0.166667,0.881588,0.085768,0.5,-0.432284
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,low_level_skill_anomaly,0,6,0.845046,0.242212,0.153809,0.243456,0.376176,0.12354,0.187264,0.344426,0.666667,0.5,0.0,0.0,0.0,0.166667,0.0,0.333333,0.666667,0.333333,0.56364,0.025622,0.333333,0.356541
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,low_level_skill_anomaly,1,6,0.845046,0.242212,0.153809,0.243456,0.376176,0.12354,0.187264,0.344426,0.666667,0.5,0.166667,0.0,0.0,0.0,0.0,0.166667,0.833333,0.5,0.555288,0.024094,0.166666,0.524832
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,low_level_skill_anomaly,2,6,0.845046,0.242212,0.153809,0.243456,0.376176,0.12354,0.187264,0.344426,1.0,0.5,0.166667,0.0,0.0,0.0,0.0,0.0,0.333333,0.5,0.550894,0.023194,0.0,0.900519
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,low_level_skill_anomaly,3,6,0.845046,0.242212,0.153809,0.243456,0.376176,0.12354,0.187264,0.344426,0.166667,0.666667,0.0,0.0,0.0,0.0,0.0,0.166667,0.666667,0.333333,0.55958,0.027125,0.833333,0.126155
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,low_level_skill_anomaly,4,6,0.845046,0.242212,0.153809,0.243456,0.376176,0.12354,0.187264,0.344426,0.666667,0.666667,0.0,0.0,0.166667,0.0,0.0,0.166667,0.166667,0.833333,0.557013,0.024068,0.333333,0.536093
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,low_level_skill_anomaly,5,6,0.845046,0.242212,0.153809,0.243456,0.376176,0.12354,0.187264,0.344426,0.666667,0.833333,0.166667,0.0,0.0,0.0,0.333333,0.333333,0.333333,0.833333,0.556726,0.024496,0.166666,0.315265
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,low_level_skill_anomaly,6,6,0.845046,0.242212,0.153809,0.243456,0.376176,0.12354,0.187264,0.344426,0.666667,0.333333,0.333333,0.0,0.0,0.0,0.0,0.333333,0.333333,0.333333,0.567357,0.026858,0.333333,0.283421
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,low_level_skill_anomaly,7,6,0.845046,0.242212,0.153809,0.243456,0.376176,0.12354,0.187264,0.344426,0.333333,0.833333,0.333333,0.0,0.166667,0.0,0.0,0.166667,0.333333,0.666667,0.559757,0.026921,0.5,0.017647
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,low_level_skill_anomaly,8,6,0.845046,0.242212,0.153809,0.243456,0.376176,0.12354,0.187264,0.344426,0.5,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.333333,0.572657,0.024154,0.5,0.534562
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,low_level_skill_anomaly,9,6,0.845046,0.242212,0.153809,0.243456,0.376176,0.12354,0.187264,0.344426,0.833333,0.333333,0.166667,0.166667,0.0,0.166667,0.0,0.166667,0.5,0.166667,0.56663,0.026192,0.0,0.36991
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,mid_level_subgoal_corruption,0,6,0.422523,0.838426,0.324708,0.446336,0.508944,0.175016,0.238336,0.389351,0.333333,0.666667,0.5,0.0,0.0,0.0,0.0,0.5,0.666667,0.333333,0.63761,0.039283,0.666667,-0.182408
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,mid_level_subgoal_corruption,1,6,0.422523,0.838426,0.324708,0.446336,0.508944,0.175016,0.238336,0.389351,0.5,0.333333,0.166667,0.0,0.0,0.0,0.0,0.166667,0.5,0.833333,0.644419,0.038222,0.5,0.317724
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,mid_level_subgoal_corruption,2,6,0.422523,0.838426,0.324708,0.446336,0.508944,0.175016,0.238336,0.389351,0.666667,0.5,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.833333,0.644847,0.041971,0.333333,0.58153
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,mid_level_subgoal_corruption,3,6,0.422523,0.838426,0.324708,0.446336,0.508944,0.175016,0.238336,0.389351,0.833333,0.666667,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.5,0.333333,0.649239,0.040002,0.166667,0.57424
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,mid_level_subgoal_corruption,4,6,0.422523,0.838426,0.324708,0.446336,0.508944,0.175016,0.238336,0.389351,0.833333,0.166667,0.0,0.333333,0.0,0.0,0.0,0.5,0.166667,0.5,0.64834,0.037091,0.0,0.365765
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,mid_level_subgoal_corruption,5,6,0.422523,0.838426,0.324708,0.446336,0.508944,0.175016,0.238336,0.389351,0.666667,0.166667,0.0,0.0,0.166667,0.0,0.166667,0.333333,0.5,0.666667,0.638655,0.041104,0.166666,0.337133
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,mid_level_subgoal_corruption,6,6,0.422523,0.838426,0.324708,0.446336,0.508944,0.175016,0.238336,0.389351,0.5,0.166667,0.0,0.0,0.0,0.166667,0.0,0.0,0.5,0.833333,0.646933,0.036123,0.333333,0.30504
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,mid_level_subgoal_corruption,7,6,0.422523,0.838426,0.324708,0.446336,0.508944,0.175016,0.238336,0.389351,0.833333,0.666667,0.0,0.0,0.0,0.0,0.0,0.166667,0.333333,0.5,0.656459,0.039809,0.0,0.761911
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,mid_level_subgoal_corruption,8,6,0.422523,0.838426,0.324708,0.446336,0.508944,0.175016,0.238336,0.389351,1.0,0.166667,0.166667,0.0,0.0,0.166667,0.0,0.166667,0.5,0.333333,0.628375,0.040047,0.0,0.606324
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,mid_level_subgoal_corruption,9,6,0.422523,0.838426,0.324708,0.446336,0.508944,0.175016,0.238336,0.389351,0.666667,0.666667,0.166667,0.0,0.166667,0.0,0.0,0.166667,0.166667,0.666667,0.654693,0.03883,0.0,0.410903
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,high_level_task_state_drift,0,6,0.3123,0.540319,0.786136,0.568064,0.575328,0.216196,0.289408,0.464226,0.5,0.166667,0.166667,0.0,0.0,0.0,0.0,0.333333,0.5,0.666667,0.703853,0.049121,0.5,0.207364
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,high_level_task_state_drift,1,6,0.3123,0.540319,0.786136,0.568064,0.575328,0.216196,0.289408,0.464226,0.666667,0.333333,0.166667,0.166667,0.0,0.166667,0.0,0.166667,0.333333,0.333333,0.692679,0.049468,0.333333,0.179068
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,high_level_task_state_drift,2,6,0.3123,0.540319,0.786136,0.568064,0.575328,0.216196,0.289408,0.464226,0.333333,0.5,0.333333,0.0,0.166667,0.0,0.0,0.166667,0.666667,0.333333,0.686019,0.047234,0.666667,-0.027321
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,high_level_task_state_drift,3,6,0.3123,0.540319,0.786136,0.568064,0.575328,0.216196,0.289408,0.464226,0.5,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.333333,0.5,0.333333,0.693678,0.048307,0.333333,0.104854
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,high_level_task_state_drift,4,6,0.3123,0.540319,0.786136,0.568064,0.575328,0.216196,0.289408,0.464226,0.5,0.333333,0.166667,0.0,0.166667,0.0,0.0,0.333333,0.5,0.833333,0.696357,0.04825,0.333333,0.156317
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,high_level_task_state_drift,5,6,0.3123,0.540319,0.786136,0.568064,0.575328,0.216196,0.289408,0.464226,0.333333,0.833333,0.166667,0.0,0.0,0.166667,0.0,0.166667,0.5,0.666667,0.700598,0.052078,0.5,0.012583
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,high_level_task_state_drift,6,6,0.3123,0.540319,0.786136,0.568064,0.575328,0.216196,0.289408,0.464226,0.833333,0.333333,0.5,0.333333,0.0,0.166667,0.0,0.5,0.666667,0.666667,0.695312,0.047546,0.0,-0.067147
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,high_level_task_state_drift,7,6,0.3123,0.540319,0.786136,0.568064,0.575328,0.216196,0.289408,0.464226,0.666667,0.5,0.166667,0.0,0.0,0.0,0.0,0.333333,0.5,0.5,0.699351,0.049446,0.166666,0.402635
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,high_level_task_state_drift,8,6,0.3123,0.540319,0.786136,0.568064,0.575328,0.216196,0.289408,0.464226,0.833333,0.833333,0.0,0.166667,0.0,0.0,0.0,0.333333,0.333333,0.166667,0.693305,0.049861,0.166667,0.592782
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,high_level_task_state_drift,9,6,0.3123,0.540319,0.786136,0.568064,0.575328,0.216196,0.289408,0.464226,0.166667,0.333333,0.0,0.333333,0.166667,0.0,0.166667,0.5,0.333333,0.833333,0.691591,0.049365,0.833333,-0.414772
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,cross_level_cascade,0,6,0.753193,0.745267,0.632327,0.953536,0.77448,0.277966,0.357504,0.584027,0.5,0.333333,0.0,0.333333,0.166667,0.0,0.333333,0.5,0.166667,0.666667,0.827785,0.072147,0.5,-0.194328
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,cross_level_cascade,1,6,0.753193,0.745267,0.632327,0.953536,0.77448,0.277966,0.357504,0.584027,0.5,0.5,0.166667,0.0,0.0,0.0,0.0,0.166667,0.666667,0.5,0.845905,0.074476,0.5,0.301782
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,cross_level_cascade,2,6,0.753193,0.745267,0.632327,0.953536,0.77448,0.277966,0.357504,0.584027,0.333333,0.333333,0.0,0.0,0.0,0.0,0.166667,0.333333,0.0,0.833333,0.834903,0.073392,0.333334,0.039909
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,cross_level_cascade,3,6,0.753193,0.745267,0.632327,0.953536,0.77448,0.277966,0.357504,0.584027,0.5,0.0,0.166667,0.0,0.166667,0.0,0.166667,0.333333,0.166667,0.666667,0.841704,0.072297,0.5,-0.004622
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,cross_level_cascade,4,6,0.753193,0.745267,0.632327,0.953536,0.77448,0.277966,0.357504,0.584027,0.666667,0.333333,0.166667,0.0,0.166667,0.0,0.0,0.5,0.333333,0.5,0.847788,0.074839,0.333333,0.197323
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,cross_level_cascade,5,6,0.753193,0.745267,0.632327,0.953536,0.77448,0.277966,0.357504,0.584027,0.5,0.166667,0.0,0.0,0.333333,0.166667,0.0,0.333333,0.5,0.833333,0.841099,0.074993,0.5,-0.03192
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,cross_level_cascade,6,6,0.753193,0.745267,0.632327,0.953536,0.77448,0.277966,0.357504,0.584027,0.833333,0.166667,0.0,0.166667,0.0,0.0,0.0,0.666667,0.5,0.5,0.837074,0.072144,0.166667,0.373205
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,cross_level_cascade,7,6,0.753193,0.745267,0.632327,0.953536,0.77448,0.277966,0.357504,0.584027,0.333333,0.666667,0.5,0.166667,0.166667,0.0,0.166667,0.0,0.166667,0.833333,0.842766,0.074343,0.5,-0.237935
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,cross_level_cascade,8,6,0.753193,0.745267,0.632327,0.953536,0.77448,0.277966,0.357504,0.584027,0.666667,0.666667,0.166667,0.333333,0.0,0.0,0.0,0.333333,0.0,0.5,0.835619,0.073409,0.333333,0.184141
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,cross_level_cascade,9,6,0.753193,0.745267,0.632327,0.953536,0.77448,0.277966,0.357504,0.584027,0.833333,0.166667,0.166667,0.333333,0.166667,0.0,0.0,0.5,0.166667,0.666667,0.834172,0.073081,0.166667,0.163869
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,false_halt_pressure,0,6,0.440893,0.44716,0.358888,0.365184,0.44256,0.175016,0.783104,0.299501,0.5,0.5,0.0,0.0,0.333333,0.0,0.0,0.166667,0.666667,0.833333,0.615666,0.060998,0.333333,0.299094
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,false_halt_pressure,1,6,0.440893,0.44716,0.358888,0.365184,0.44256,0.175016,0.783104,0.299501,0.666667,0.166667,0.0,0.0,0.0,0.0,0.166667,0.333333,0.0,0.833333,0.599388,0.062156,0.333333,0.389613
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,false_halt_pressure,2,6,0.440893,0.44716,0.358888,0.365184,0.44256,0.175016,0.783104,0.299501,0.5,0.833333,0.0,0.0,0.0,0.0,0.0,0.333333,0.5,0.333333,0.606477,0.062377,0.166667,0.37927
failure_aware_hierarchical_controller,budget_exhaustion_shift,multi_stage_assembly,false_halt_pressure,3,6,0.440893,0.44716,0.358888,0.365184,0.44256,0.175016,0.783104,0.299501,0.5,0.5,0.166667,0.0,0.0,0.0,0.5,0.166667,0.5,1.0,0.60424,0.063604,0.333333,0.125818
